config,city,task_id,req_type,req_level,p_req,strategy,regime,success,n_selected,p_commit,p_deliv,shortfall,ocr
C_old_mixed_base_e3v2,City-B,T3,absolute,5x,1000.0,S6_Q10,cross_regime,1.0,12,1072.4734284536958,2801.7757125958037,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S0a_RoutineOracle,routine,1.0,5,2017.82,2017.82,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S0a_RoutineOracle,cross_regime,0.0,5,2017.82,1534.1960434501489,465.80395654985114,0.23967646100735004
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S0b_StressOracle,routine,1.0,7,2032.47646483923,2660.7599999999998,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S0b_StressOracle,cross_regime,1.0,7,2032.47646483923,2032.47646483923,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S1_CapRR,routine,0.0,3,2203.9012885999996,1233.73,766.27,0.4402063257634776
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S1_CapRR,cross_regime,0.0,3,2203.9012885999996,953.3516358735313,1046.6483641264686,0.5674254374254956
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S2_Platform,routine,0.0,5,2307.6780000000003,1997.7269999999999,2.2730000000001382,0.1343129327401832
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S2_Platform,cross_regime,0.0,5,2307.6780000000003,1523.041999786345,476.95800021365494,0.3400110414943745
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S3_Lin4,routine,1.0,8,2154.1535575131143,2741.301,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S3_Lin4,cross_regime,1.0,8,2154.1535575131143,2105.7745711300995,0.0,0.0224584669065405
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S4_GlobalCalib,routine,1.0,7,2129.5740357291756,2567.9190000000003,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S4_GlobalCalib,cross_regime,0.0,7,2129.5740357291756,1969.2647975533266,30.735202446673384,0.07527760739295379
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S5_CityCalib,routine,1.0,6,2035.4490612654267,2314.474,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S5_CityCalib,cross_regime,0.0,6,2035.4490612654267,1763.5757716113553,236.42422838864468,0.1335691935641216
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S6_Q10,routine,1.0,26,2001.1212050914037,6848.552,0.0,0.0
C_old_mixed_base_e3v2,City-B,T3,absolute,10x,2000.0,S6_Q10,cross_regime,1.0,26,2001.1212050914037,5211.672253258594,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S0a_RoutineOracle,routine,1.0,1,460.931,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S0a_RoutineOracle,cross_regime,1.0,1,460.931,339.1219542244974,0.0,0.2642674191484248
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S0b_StressOracle,routine,1.0,1,339.1219542244974,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S0b_StressOracle,cross_regime,1.0,1,339.1219542244974,339.1219542244974,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S1_CapRR,routine,1.0,1,846.0108700000001,460.931,0.0,0.455171302940824
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S1_CapRR,cross_regime,1.0,1,846.0108700000001,339.1219542244974,0.0,0.5991517765906513
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S2_Platform,routine,1.0,1,480.052,460.931,0.0,0.03983110163065676
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S2_Platform,cross_regime,1.0,1,480.052,339.1219542244974,0.0,0.29357245834930923
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S3_Lin4,routine,1.0,1,360.82241372390905,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S3_Lin4,cross_regime,1.0,1,360.82241372390905,339.1219542244974,0.0,0.06014166158762023
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S4_GlobalCalib,routine,1.0,1,425.8530952114651,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S4_GlobalCalib,cross_regime,1.0,1,425.8530952114651,339.1219542244974,0.0,0.2036644607312288
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S5_CityCalib,routine,1.0,1,443.57010933985623,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S5_CityCalib,cross_regime,1.0,1,443.57010933985623,339.1219542244974,0.0,0.23547158141652944
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S6_Q10,routine,1.0,1,173.30855298760025,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,1x,140.0,S6_Q10,cross_regime,1.0,1,173.30855298760025,339.1219542244974,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S0a_RoutineOracle,routine,1.0,1,460.931,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S0a_RoutineOracle,cross_regime,1.0,1,460.931,339.1219542244974,0.0,0.2642674191484248
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S0b_StressOracle,routine,1.0,1,339.1219542244974,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S0b_StressOracle,cross_regime,1.0,1,339.1219542244974,339.1219542244974,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S1_CapRR,routine,1.0,1,846.0108700000001,460.931,0.0,0.455171302940824
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S1_CapRR,cross_regime,1.0,1,846.0108700000001,339.1219542244974,0.0,0.5991517765906513
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S2_Platform,routine,1.0,1,480.052,460.931,0.0,0.03983110163065676
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S2_Platform,cross_regime,1.0,1,480.052,339.1219542244974,0.0,0.29357245834930923
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S3_Lin4,routine,1.0,1,360.82241372390905,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S3_Lin4,cross_regime,1.0,1,360.82241372390905,339.1219542244974,0.0,0.06014166158762023
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S4_GlobalCalib,routine,1.0,1,425.8530952114651,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S4_GlobalCalib,cross_regime,1.0,1,425.8530952114651,339.1219542244974,0.0,0.2036644607312288
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S5_CityCalib,routine,1.0,1,443.57010933985623,460.931,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S5_CityCalib,cross_regime,1.0,1,443.57010933985623,339.1219542244974,0.0,0.23547158141652944
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S6_Q10,routine,1.0,2,345.7857948602234,753.866,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,2x,280.0,S6_Q10,cross_regime,1.0,2,345.7857948602234,555.353479502016,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S0a_RoutineOracle,routine,1.0,2,881.716,881.716,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S0a_RoutineOracle,cross_regime,0.0,2,881.716,662.1039298158861,37.89607018411391,0.24907347738286922
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S0b_StressOracle,routine,1.0,3,919.5571083558352,1232.131,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S0b_StressOracle,cross_regime,1.0,3,919.5571083558352,919.5571083558352,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S1_CapRR,routine,0.0,1,846.0108700000001,460.931,239.06900000000002,0.455171302940824
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S1_CapRR,cross_regime,0.0,1,846.0108700000001,339.1219542244974,360.8780457755026,0.5991517765906513
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S2_Platform,routine,1.0,2,912.935,881.716,0.0,0.03419630094146893
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S2_Platform,cross_regime,0.0,2,912.935,662.1039298158861,37.89607018411391,0.2747523867352154
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S3_Lin4,routine,1.0,2,720.0567261008209,753.866,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S3_Lin4,cross_regime,0.0,2,720.0567261008209,555.353479502016,144.64652049798406,0.2287364878746283
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S4_GlobalCalib,routine,1.0,2,849.5624740946978,753.866,0.0,0.11264206813827661
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S4_GlobalCalib,cross_regime,0.0,2,849.5624740946978,555.353479502016,144.64652049798406,0.3463064854720589
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S5_CityCalib,routine,1.0,2,884.938759321594,753.866,0.0,0.14811506213387715
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S5_CityCalib,cross_regime,0.0,2,884.938759321594,555.353479502016,144.64652049798406,0.3724385177481011
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S6_Q10,routine,1.0,5,819.8452950335361,1731.945,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,5x,700.0,S6_Q10,cross_regime,1.0,5,819.8452950335361,1278.3895155166122,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S0a_RoutineOracle,routine,1.0,4,1532.623,1532.623,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S0a_RoutineOracle,cross_regime,0.0,4,1532.623,1143.2430421793324,256.7569578206676,0.2540611473406491
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S0b_StressOracle,routine,1.0,6,1580.2094264621671,2118.644,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S0b_StressOracle,cross_regime,1.0,6,1580.2094264621671,1580.2094264621671,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S1_CapRR,routine,0.0,2,1687.96367,753.866,646.134,0.5533873072043073
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S1_CapRR,cross_regime,0.0,2,1687.96367,555.353479502016,844.646520497984,0.6709920424400984
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S2_Platform,routine,1.0,4,1693.471,1526.3580000000002,0.0,0.09868075685972764
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S2_Platform,cross_regime,0.0,4,1693.471,1138.6280130785315,261.37198692146853,0.32763654465973646
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S3_Lin4,routine,1.0,4,1422.768167759889,1525.066,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S3_Lin4,cross_regime,0.0,4,1422.768167759889,1135.7886336333538,264.2113663666462,0.2017050568248071
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S4_GlobalCalib,routine,1.0,4,1660.7300018024737,1525.066,0.0,0.0816893785595676
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S4_GlobalCalib,cross_regime,0.0,4,1660.7300018024737,1135.7886336333538,264.2113663666462,0.31609073576040336
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S5_CityCalib,routine,1.0,4,1730.4483680066191,1525.066,0.0,0.11868737132169291
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S5_CityCalib,cross_regime,0.0,4,1730.4483680066191,1135.7886336333538,264.2113663666462,0.3436448872833348
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S6_Q10,routine,1.0,10,1427.9766865447996,3010.668,0.0,0.0
C_old_mixed_base_e3v2,City-B,T4,absolute,10x,1400.0,S6_Q10,cross_regime,1.0,10,1427.9766865447996,2220.563251240989,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S0a_RoutineOracle,routine,1.0,1,482.245,482.245,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S0a_RoutineOracle,cross_regime,1.0,1,482.245,389.18776585404356,0.0,0.19296671639095572
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S0b_StressOracle,routine,1.0,1,389.18776585404356,482.245,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S0b_StressOracle,cross_regime,1.0,1,389.18776585404356,389.18776585404356,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S1_CapRR,routine,1.0,1,744.4895656,282.301,0.0,0.6208126842281697
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S1_CapRR,cross_regime,1.0,1,744.4895656,210.7679392111005,0.0,0.716896046701154
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S2_Platform,routine,1.0,1,553.308,475.372,0.0,0.1408546415378053
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S2_Platform,cross_regime,1.0,1,553.308,351.8262240836866,0.0,0.36414036290151847
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S3_Lin4,routine,1.0,1,303.1571335438175,282.301,0.0,0.06879644658205951
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S3_Lin4,cross_regime,1.0,1,303.1571335438175,210.7679392111005,0.0,0.30475678818015783
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S4_GlobalCalib,routine,1.0,1,342.7676887858441,282.301,0.0,0.17640720162402104
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S4_GlobalCalib,cross_regime,1.0,1,342.7676887858441,210.7679392111005,0.0,0.3850997450848262
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S5_CityCalib,routine,1.0,1,368.63566150389363,282.301,0.0,0.23420051427385236
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S5_CityCalib,cross_regime,1.0,1,368.63566150389363,210.7679392111005,0.0,0.4282486443355825
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S6_Q10,routine,1.0,2,224.9839646615268,757.673,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,1x,160.0,S6_Q10,cross_regime,1.0,2,224.9839646615268,562.5941632947871,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S0a_RoutineOracle,routine,1.0,1,482.245,482.245,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S0a_RoutineOracle,cross_regime,1.0,1,482.245,389.18776585404356,0.0,0.19296671639095572
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S0b_StressOracle,routine,1.0,1,389.18776585404356,482.245,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S0b_StressOracle,cross_regime,1.0,1,389.18776585404356,389.18776585404356,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S1_CapRR,routine,0.0,1,744.4895656,282.301,37.69900000000001,0.6208126842281697
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S1_CapRR,cross_regime,0.0,1,744.4895656,210.7679392111005,109.2320607888995,0.716896046701154
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S2_Platform,routine,1.0,1,553.308,475.372,0.0,0.1408546415378053
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S2_Platform,cross_regime,1.0,1,553.308,351.8262240836866,0.0,0.36414036290151847
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S3_Lin4,routine,1.0,2,605.8495638121622,701.156,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S3_Lin4,cross_regime,1.0,2,605.8495638121622,521.6824397518134,0.0,0.1389241308201123
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S4_GlobalCalib,routine,0.0,1,342.7676887858441,282.301,37.69900000000001,0.17640720162402104
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S4_GlobalCalib,cross_regime,0.0,1,342.7676887858441,210.7679392111005,109.2320607888995,0.3850997450848262
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S5_CityCalib,routine,0.0,1,368.63566150389363,282.301,37.69900000000001,0.23420051427385236
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S5_CityCalib,cross_regime,0.0,1,368.63566150389363,210.7679392111005,109.2320607888995,0.4282486443355825
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S6_Q10,routine,1.0,3,333.8089196713171,1176.528,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,2x,320.0,S6_Q10,cross_regime,1.0,3,333.8089196713171,873.5086638355,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S0a_RoutineOracle,routine,1.0,2,957.617,957.617,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S0a_RoutineOracle,cross_regime,0.0,2,957.617,741.0139899377302,58.98601006226977,0.2261896040507528
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S0b_StressOracle,routine,1.0,3,1051.928490478443,1376.472,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S0b_StressOracle,cross_regime,1.0,3,1051.928490478443,1051.928490478443,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S1_CapRR,routine,0.0,2,1485.4080295999997,757.673,42.327,0.4899226442151177
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S1_CapRR,cross_regime,0.0,2,1485.4080295999997,562.5941632947871,237.4058367052129,0.6212527789779848
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S2_Platform,routine,1.0,2,1093.679,894.2270000000001,0.0,0.1823679525710926
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S2_Platform,cross_regime,0.0,2,1093.679,662.7407246243995,137.2592753756005,0.3940262868497983
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S3_Lin4,routine,1.0,3,907.4509158586179,1176.528,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S3_Lin4,cross_regime,1.0,3,907.4509158586179,873.5086638355,0.0,0.03740395367941441
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S4_GlobalCalib,routine,1.0,3,1013.8935824228855,1176.528,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S4_GlobalCalib,cross_regime,1.0,3,1013.8935824228855,873.5086638355,0.0,0.13846119654087355
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S5_CityCalib,routine,1.0,3,1090.6734109227414,1176.528,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S5_CityCalib,cross_regime,1.0,3,1090.6734109227414,873.5086638355,0.0,0.19911070070325973
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S6_Q10,routine,1.0,9,854.361522081721,3073.7439999999997,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,5x,800.0,S6_Q10,cross_regime,1.0,9,854.361522081721,2325.24590280267,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S0a_RoutineOracle,routine,1.0,4,1781.73,1781.73,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S0a_RoutineOracle,cross_regime,0.0,4,1781.73,1355.1960482454185,244.80395175458148,0.23939314697208977
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S0b_StressOracle,routine,1.0,5,1615.8586913576437,2104.176,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S0b_StressOracle,cross_regime,1.0,5,1615.8586913576437,1615.8586913576437,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S1_CapRR,routine,0.0,3,2203.9012885999996,1176.528,423.472,0.4661612087230211
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S1_CapRR,cross_regime,0.0,3,2203.9012885999996,873.5086638355,726.4913361645,0.6036534538303276
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S2_Platform,routine,1.0,4,2025.834,1781.7300000000002,0.0,0.12049555886612615
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S2_Platform,cross_regime,0.0,4,2025.834,1355.1960482454185,244.80395175458148,0.33104289480509336
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S3_Lin4,routine,1.0,6,1698.5928440356693,2278.089,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S3_Lin4,cross_regime,1.0,6,1698.5928440356693,1734.756073323873,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S4_GlobalCalib,routine,1.0,5,1616.052915033114,2064.031,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S4_GlobalCalib,cross_regime,0.0,5,1616.052915033114,1565.963987456519,34.03601254348109,0.030994608598920007
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S5_CityCalib,routine,1.0,5,1739.8003477585025,2064.031,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S5_CityCalib,cross_regime,0.0,5,1739.8003477585025,1565.963987456519,34.03601254348109,0.0999174189877294
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S6_Q10,routine,1.0,20,1625.8209125678486,5804.4619999999995,0.0,0.0
C_old_mixed_base_e3v2,City-B,T5,absolute,10x,1600.0,S6_Q10,cross_regime,1.0,20,1625.8209125678486,4379.605471016591,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S0a_RoutineOracle,routine,1.0,1,387.629,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S0a_RoutineOracle,cross_regime,1.0,1,387.629,283.5163539360117,0.0,0.2685883823552632
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S0b_StressOracle,routine,1.0,1,283.5163539360117,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S0b_StressOracle,cross_regime,1.0,1,283.5163539360117,283.5163539360117,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S1_CapRR,routine,1.0,1,737.04618,387.629,0.0,0.4740777301091229
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S1_CapRR,cross_regime,1.0,1,737.04618,283.5163539360117,0.0,0.6153343418237217
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S2_Platform,routine,1.0,1,460.895,387.629,0.0,0.15896462317881505
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S2_Platform,cross_regime,1.0,1,460.895,283.5163539360117,0.0,0.38485695454276636
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S3_Lin4,routine,1.0,1,276.09379645160374,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S3_Lin4,cross_regime,1.0,1,276.09379645160374,283.5163539360117,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S4_GlobalCalib,routine,1.0,1,339.165180574729,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S4_GlobalCalib,cross_regime,1.0,1,339.165180574729,283.5163539360117,0.0,0.16407588345129692
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S5_CityCalib,routine,1.0,1,336.6390063339539,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S5_CityCalib,cross_regime,1.0,1,336.6390063339539,283.5163539360117,0.0,0.15780302162977297
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S6_Q10,routine,1.0,2,235.07858578159926,756.715,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,1x,180.0,S6_Q10,cross_regime,1.0,2,235.07858578159926,550.3204769731567,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S0a_RoutineOracle,routine,1.0,1,387.629,387.629,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S0a_RoutineOracle,cross_regime,0.0,1,387.629,283.5163539360117,76.48364606398832,0.2685883823552632
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S0b_StressOracle,routine,1.0,2,563.8415427276166,746.954,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S0b_StressOracle,cross_regime,1.0,2,563.8415427276166,563.8415427276166,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S1_CapRR,routine,1.0,1,737.04618,387.629,0.0,0.4740777301091229
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S1_CapRR,cross_regime,0.0,1,737.04618,283.5163539360117,76.48364606398832,0.6153343418237217
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S2_Platform,routine,1.0,1,460.895,387.629,0.0,0.15896462317881505
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S2_Platform,cross_regime,0.0,1,460.895,283.5163539360117,76.48364606398832,0.38485695454276636
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S3_Lin4,routine,1.0,2,523.2942871732105,756.715,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S3_Lin4,cross_regime,1.0,2,523.2942871732105,550.3204769731567,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S4_GlobalCalib,routine,1.0,2,661.5788336306291,756.715,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S4_GlobalCalib,cross_regime,1.0,2,661.5788336306291,550.3204769731567,0.0,0.1681709737400545
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S5_CityCalib,routine,1.0,2,656.5933842519787,756.715,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S5_CityCalib,cross_regime,1.0,2,656.5933842519787,550.3204769731567,0.0,0.16185497726251533
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S6_Q10,routine,1.0,4,435.4674617671277,1428.048,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,2x,360.0,S6_Q10,cross_regime,1.0,4,435.4674617671277,1055.6997905145613,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,5x,900.0,S0a_RoutineOracle,routine,1.0,3,1116.04,1116.04,0.0,0.0
C_old_mixed_base_e3v2,City-C,T1,absolute,5x,900.0,S0a_RoutineOracle,cross_regime,0.0,3,1116.04,830.6456657647616,69.35433423523841,0.2557205245647453
