stress_config,s_new,K_active,severity,scope,city,task_id,p_req_level,strategy,success,n_selected,p_commit,p_deliv,shortfall,ocr,seed_id
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T1,5x,S1_CapRR,0.0,2,1687.96367,871.5831514819927,28.416848518007328,0.4836481572604032,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,0.0,2,1139.944060845647,871.5831514819927,28.416848518007328,0.23541585818217753,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.455291283526,1368.9812819541567,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,2,1435.7530266592628,470.19249898328263,829.8075010167174,0.6725115738900197,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,3,1436.6920606125382,1436.6920606125382,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,769.8641199662875,530.1358800337125,0.5439095439973021,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,1.0,3,1694.1730638425015,1308.0158957888234,0.0,0.22793253906294966,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1539.3782650483918,1498.1946491503666,0.0,0.026753408719026293,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T3,5x,S0a_RoutineOracle,0.0,2,1173.9158024875728,463.37465575483145,536.6253442451685,0.6052743691047324,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T3,5x,S0b_StressOracle_new,1.0,4,1305.8788956154754,1305.8788956154754,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T3,5x,S1_CapRR,0.0,2,1485.4080295999997,380.5216622787022,619.4783377212977,0.7438268444117866,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T3,5x,S4_GlobalCalib,0.0,2,1000.6789192187905,380.5216622787022,619.4783377212977,0.619736505915636,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T3,5x,S6_Q10,0.0,3,1024.4049863864725,713.4255957781661,286.5744042218339,0.30357075057323535,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T4,5x,S0a_RoutineOracle,0.0,2,1108.833107319762,562.6379091961796,137.36209080382037,0.49258557894598665,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T4,5x,S0b_StressOracle_new,1.0,2,864.6503767231623,864.6503767231623,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T4,5x,S1_CapRR,0.0,1,846.0108700000001,382.6888079035766,317.3111920964234,0.5476549752799552,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T4,5x,S4_GlobalCalib,1.0,2,1144.160029362204,817.8651025570645,0.0,0.2851829450702173,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T4,5x,S6_Q10,1.0,2,784.059119246421,817.8651025570645,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T5,5x,S0a_RoutineOracle,0.0,2,1113.6697362811892,729.5739105268772,70.42608947312283,0.34489203867288365,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T5,5x,S0b_StressOracle_new,1.0,2,867.3498344006067,867.3498344006067,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T5,5x,S1_CapRR,1.0,2,1485.4080295999997,867.3498344006067,0.0,0.41608647784530134,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T5,5x,S4_GlobalCalib,1.0,2,1000.3806708476068,867.3498344006067,0.0,0.132980214755934,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-B,T5,5x,S6_Q10,1.0,3,1016.4907959700046,1196.3013123601222,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T1,5x,S0a_RoutineOracle,0.0,2,1151.0732567261539,512.3739083728836,387.62609162711635,0.5548728932942449,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T1,5x,S0b_StressOracle_new,1.0,3,1176.6993023140062,1176.6993023140062,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T1,5x,S1_CapRR,0.0,2,1439.5386200000003,767.5991368516169,132.4008631483831,0.4667741968245237,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T1,5x,S4_GlobalCalib,0.0,2,971.6764643685033,767.5991368516169,132.4008631483831,0.21002600659831472,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T1,5x,S6_Q10,1.0,3,967.5950233036723,1120.4889123745602,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T2,5x,S0a_RoutineOracle,0.0,3,1671.5803585895358,1000.5738487423716,299.42615125762836,0.4014204321073462,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T2,5x,S0b_StressOracle_new,1.0,4,1511.9387088021647,1511.9387088021647,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T2,5x,S1_CapRR,0.0,2,1439.5386200000003,739.4308589195939,560.5691410804061,0.48634177044892773,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T2,5x,S4_GlobalCalib,0.0,3,1406.8752267669167,980.3926363932576,319.6073636067424,0.3031417301687383,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T2,5x,S6_Q10,1.0,5,1512.5670572440226,1575.120703975891,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T3,5x,S0a_RoutineOracle,0.0,3,1332.2330378970726,902.0476904951083,97.95230950489167,0.32290547912023787,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T3,5x,S0b_StressOracle_new,1.0,4,1255.5564971825538,1255.5564971825538,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T3,5x,S1_CapRR,0.0,2,1266.8365755,602.8760624195265,397.12393758047347,0.5241090492026715,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T3,5x,S4_GlobalCalib,0.0,3,1232.9285694300395,828.0200208210446,171.97997917895543,0.32841200913705554,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T3,5x,S6_Q10,1.0,4,1090.7872289844356,1061.921896035787,0.0,0.026462844615006403,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T4,5x,S0a_RoutineOracle,1.0,2,1304.7772450386929,827.5520130896052,0.0,0.3657522644295775,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T4,5x,S0b_StressOracle_new,1.0,2,827.5520130896052,827.5520130896052,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T4,5x,S1_CapRR,0.0,1,737.04618,441.0062095695891,258.9937904304109,0.4016572888694857,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T4,5x,S4_GlobalCalib,1.0,2,975.0805434902584,827.5520130896052,0.0,0.1512988146318469,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T4,5x,S6_Q10,1.0,3,966.664501571803,1130.9433594903292,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T5,5x,S0a_RoutineOracle,0.0,2,841.8114445706622,587.5275590648619,212.47244093513814,0.3020675082832704,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T5,5x,S0b_StressOracle_new,1.0,3,1097.5226853156728,1097.5226853156728,0.0,0.0,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T5,5x,S1_CapRR,0.0,2,1266.8365755,678.9533598360894,121.04664016391064,0.4640560803447616,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T5,5x,S4_GlobalCalib,0.0,2,852.6659107999872,678.9533598360894,121.04664016391064,0.20372873919741605,4
K1_sev1.0_sco0.5,-0.275,1,1.0,0.5,City-C,T5,5x,S6_Q10,1.0,3,844.6936785576246,1062.8649343199754,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T1,5x,S0a_RoutineOracle,0.0,2,1084.0386120319624,584.5366153333435,315.46338466665645,0.460778786986502,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T1,5x,S0b_StressOracle_new,1.0,3,982.2110824783329,982.2110824783329,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T1,5x,S1_CapRR,0.0,2,1293.3561519999998,584.5366153333435,315.46338466665645,0.5480466734321888,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T1,5x,S4_GlobalCalib,1.0,3,1274.8728622510762,934.3895369751588,0.0,0.2670723766719115,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T1,5x,S6_Q10,1.0,4,1149.3672538586438,1246.6397098393431,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T2,5x,S0a_RoutineOracle,0.0,3,1375.5781826143434,828.004035544341,471.99596445565896,0.39806835699394055,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T2,5x,S0b_StressOracle_new,1.0,5,1554.9227958307067,1554.9227958307067,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T2,5x,S1_CapRR,0.0,3,1889.6612019999998,921.688469350669,378.31153064933096,0.5122467094232751,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T2,5x,S4_GlobalCalib,0.0,4,1670.4093304723583,1208.9211274905763,91.07887250942372,0.27627252468188884,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T2,5x,S6_Q10,1.0,5,1415.4566919182287,1475.9407932078661,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T3,5x,S0a_RoutineOracle,0.0,3,1275.1431962925435,685.6521408452331,314.34785915476687,0.462294005223292,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T3,5x,S0b_StressOracle_new,1.0,4,1168.6496272310117,1168.6496272310117,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T3,5x,S1_CapRR,0.0,2,1138.1160166,468.042108516796,531.957891483204,0.5887571199331489,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T3,5x,S4_GlobalCalib,0.0,3,1119.0165552933831,684.5975068972577,315.40249310274226,0.38821503251328543,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T3,5x,S6_Q10,1.0,4,1011.1280303825523,1024.604548644359,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T4,5x,S0a_RoutineOracle,0.0,2,994.4019792634157,489.17551432882146,210.82448567117854,0.508070654996917,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T4,5x,S0b_StressOracle_new,1.0,3,906.3578081436306,906.3578081436306,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T4,5x,S1_CapRR,0.0,2,1293.3561519999998,436.9306974200004,263.0693025799996,0.6621729469146249,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T4,5x,S4_GlobalCalib,0.0,2,875.5879338161044,436.9306974200004,263.0693025799996,0.500985931229419,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T4,5x,S6_Q10,1.0,3,877.7476222069716,713.2540665818722,0.0,0.18740415976463007,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T5,5x,S0a_RoutineOracle,0.0,2,858.9913347660113,421.00871102977925,378.99128897022075,0.5098801419871578,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T5,5x,S0b_StressOracle_new,1.0,3,848.1259285847984,848.1259285847984,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T5,5x,S1_CapRR,0.0,2,1138.1160166,491.59651949444947,308.40348050555053,0.5680611534111948,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T5,5x,S4_GlobalCalib,0.0,3,1118.56590156861,696.4399503455654,103.56004965443458,0.3773813868553299,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-A,T5,5x,S6_Q10,1.0,4,1003.3164130298262,910.4607307905276,0.0,0.09254875235110727,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T1,5x,S0a_RoutineOracle,0.0,2,1315.661943183978,638.7244342991322,261.2755657008678,0.5145223758974269,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T1,5x,S0b_StressOracle_new,1.0,3,1251.254318818165,1251.254318818165,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T1,5x,S1_CapRR,0.0,2,1687.96367,796.4570401481226,103.54295985187741,0.5281551052884198,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,0.0,2,1139.944060845647,796.4570401481226,103.54295985187741,0.301319189682619,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.455291283526,1251.254318818165,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,2,1435.7530266592628,430.0150244513335,869.9849755486665,0.7004951294082238,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,3,1313.0978694998787,1313.0978694998787,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,703.6442400912621,596.3557599087379,0.5831401749948433,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,0.0,3,1694.1730638425015,1195.5666528382953,104.43334716170466,0.2943066571211635,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1539.3782650483918,1369.5120237110755,0.0,0.11034730396948693,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T3,5x,S0a_RoutineOracle,0.0,2,1173.9158024875728,423.4328757611359,576.5671242388642,0.6392987683921919,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T3,5x,S0b_StressOracle_new,1.0,4,1193.361860250767,1193.361860250767,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T3,5x,S1_CapRR,0.0,2,1485.4080295999997,347.83658493319456,652.1634150668054,0.7658309514949491,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T3,5x,S4_GlobalCalib,0.0,2,1000.6789192187905,347.83658493319456,652.1634150668054,0.6523994077893203,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T3,5x,S6_Q10,0.0,3,1024.4049863864725,651.9940233402929,348.00597665970713,0.3635388034959075,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T4,5x,S0a_RoutineOracle,0.0,2,1108.833107319762,514.0936330286845,185.9063669713155,0.5363651845936165,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T4,5x,S0b_StressOracle_new,1.0,2,789.8157412699494,789.8157412699494,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T4,5x,S1_CapRR,0.0,1,846.0108700000001,349.62028376183787,350.37971623816213,0.5867425630573306,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T4,5x,S4_GlobalCalib,1.0,2,1144.160029362204,747.1536084928256,0.0,0.346985046393103,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T4,5x,S6_Q10,1.0,2,784.059119246421,747.1536084928256,0.0,0.047069806150671696,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T5,5x,S0a_RoutineOracle,0.0,2,1113.6697362811892,666.9203744010067,133.0796255989933,0.4011506709089411,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T5,5x,S0b_StressOracle_new,1.0,3,1160.9425320031569,1160.9425320031569,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T5,5x,S1_CapRR,0.0,2,1485.4080295999997,792.5837625830777,7.416237416922286,0.4664201708964036,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T5,5x,S4_GlobalCalib,0.0,2,1000.3806708476068,792.5837625830777,7.416237416922286,0.20771783613978267,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-B,T5,5x,S6_Q10,1.0,3,1016.4907959700046,1093.2071717224512,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T1,5x,S0a_RoutineOracle,0.0,2,1151.0732567261539,468.3776772734359,431.6223227265641,0.5930948143078393,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T1,5x,S0b_StressOracle_new,1.0,3,1075.2381613913126,1075.2381613913126,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T1,5x,S1_CapRR,0.0,2,1439.5386200000003,701.7187562969253,198.28124370307467,0.5125391243085057,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T1,5x,S4_GlobalCalib,0.0,2,971.6764643685033,701.7187562969253,198.28124370307467,0.2778267437474928,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T1,5x,S6_Q10,1.0,3,967.5950233036723,1023.9680752304657,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T2,5x,S0a_RoutineOracle,0.0,3,1671.5803585895358,914.7311815562995,385.2688184437005,0.4527746291969228,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T2,5x,S0b_StressOracle_new,1.0,4,1381.8986015652913,1381.8986015652913,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T2,5x,S1_CapRR,0.0,2,1439.5386200000003,675.5168480131265,624.4831519868735,0.5307407257937086,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T2,5x,S4_GlobalCalib,0.0,3,1406.8752267669167,895.5417754052526,404.45822459474743,0.3634533053345029,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T2,5x,S6_Q10,1.0,5,1512.5670572440226,1439.3769195233729,0.0,0.04838802839855979,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T3,5x,S0a_RoutineOracle,0.0,3,1332.2330378970726,824.8986572671796,175.1013427328204,0.38081504226221513,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T3,5x,S0b_StressOracle_new,1.0,4,1147.9103263578602,1147.9103263578602,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T3,5x,S1_CapRR,0.0,2,1266.8365755,551.1458694176093,448.85413058239067,0.5649431978232228,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T3,5x,S4_GlobalCalib,0.0,3,1232.9285694300395,756.7999385741466,243.2000614258534,0.38617697947902896,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T3,5x,S6_Q10,0.0,4,1090.7872289844356,970.7117840259864,29.28821597401361,0.11008145472169126,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T4,5x,S0a_RoutineOracle,1.0,2,1304.7772450386929,756.7272770975147,0.0,0.42003335820354976,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T4,5x,S0b_StressOracle_new,1.0,2,756.7272770975147,756.7272770975147,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T4,5x,S1_CapRR,0.0,1,737.04618,403.2453399907263,296.7546600092737,0.4528899939611297,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T4,5x,S4_GlobalCalib,1.0,2,975.0805434902584,756.7272770975147,0.0,0.22393356923229915,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T4,5x,S6_Q10,1.0,3,966.664501571803,1033.8801940446479,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T5,5x,S0a_RoutineOracle,0.0,2,841.8114445706622,536.7611027689636,263.2388972310364,0.36237371654798456,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T5,5x,S0b_StressOracle_new,1.0,3,1002.7550288552112,1002.7550288552112,0.0,0.0,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T5,5x,S1_CapRR,0.0,2,1266.8365755,620.1395627974026,179.86043720259738,0.5104817978967464,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T5,5x,S4_GlobalCalib,0.0,2,852.6659107999872,620.1395627974026,179.86043720259738,0.272705106487046,4
K2_sev1.0_sco0.5,-0.365,2,1.0,0.5,City-C,T5,5x,S6_Q10,1.0,3,844.6936785576246,971.1341759106265,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T1,5x,S0a_RoutineOracle,0.0,2,1084.0386120319624,561.5187749979266,338.4812250020734,0.48201220070436895,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T1,5x,S0b_StressOracle_new,1.0,3,943.5757625528267,943.5757625528267,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T1,5x,S1_CapRR,0.0,2,1293.3561519999998,561.5187749979266,338.4812250020734,0.5658436586630728,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T1,5x,S4_GlobalCalib,0.0,3,1274.8728622510762,897.6330657468691,2.366934253130921,0.2959038565132722,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T1,5x,S6_Q10,1.0,4,1149.3672538586438,1197.5898070471642,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T2,5x,S0a_RoutineOracle,0.0,3,1375.5781826143434,795.582355637834,504.417644362166,0.4216378496743844,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T2,5x,S0b_StressOracle_new,1.0,5,1493.8859655461079,1493.8859655461079,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T2,5x,S1_CapRR,0.0,3,1889.6612019999998,885.5314950964464,414.4685049035536,0.531380813576948,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T2,5x,S4_GlobalCalib,0.0,4,1670.4093304723583,1161.509875000821,138.490124999179,0.3046555393267773,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T2,5x,S6_Q10,1.0,5,1415.4566919182287,1418.0360608697647,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T3,5x,S0a_RoutineOracle,0.0,3,1275.1431962925435,658.6825949884641,341.3174050115359,0.4834442148116602,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T3,5x,S0b_StressOracle_new,1.0,4,1122.554937683573,1122.554937683573,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T3,5x,S1_CapRR,0.0,2,1138.1160166,449.67415050093325,550.3258494990667,0.6048960352528148,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T3,5x,S4_GlobalCalib,0.0,3,1119.0165552933831,657.7286559084298,342.2713440915702,0.41222616162636944,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T3,5x,S6_Q10,0.0,4,1011.1280303825523,984.3068366071363,15.693163392863653,0.02652601151336728,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T4,5x,S0a_RoutineOracle,0.0,2,994.4019792634157,469.8953682517536,230.1046317482464,0.5274593393309417,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T4,5x,S0b_StressOracle_new,1.0,3,870.5982331129603,870.5982331129603,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T4,5x,S1_CapRR,0.0,2,1293.3561519999998,419.8222933391502,280.1777066608498,0.6754008610157751,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T4,5x,S4_GlobalCalib,0.0,2,875.5879338161044,419.8222933391502,280.1777066608498,0.5205252640823583,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T4,5x,S6_Q10,0.0,3,877.7476222069716,685.3091004888439,14.69089951115609,0.21924129083285743,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T5,5x,S0a_RoutineOracle,0.0,2,858.9913347660113,404.4753245288828,395.5246754711172,0.5291275846932011,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T5,5x,S0b_StressOracle_new,1.0,3,814.7847831136689,814.7847831136689,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T5,5x,S1_CapRR,0.0,2,1138.1160166,472.2695499100759,327.7304500899241,0.5850426994947925,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T5,5x,S4_GlobalCalib,0.0,3,1118.56590156861,669.1358584415616,130.8641415584384,0.40179129588770274,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-A,T5,5x,S6_Q10,1.0,4,1003.3164130298262,874.7142336164547,0.0,0.12817709123786497,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T1,5x,S0a_RoutineOracle,0.0,2,1315.661943183978,613.7892755695124,286.21072443048763,0.5334749334740908,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T1,5x,S0b_StressOracle_new,1.0,3,1202.2373253265478,1202.2373253265478,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T1,5x,S1_CapRR,0.0,2,1687.96367,765.1774079193606,134.82259208063942,0.546686091935047,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T1,5x,S4_GlobalCalib,0.0,2,1139.944060845647,765.1774079193606,134.82259208063942,0.328758810014127,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T1,5x,S6_Q10,1.0,3,1164.455291283526,1202.2373253265478,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T2,5x,S0a_RoutineOracle,0.0,2,1435.7530266592628,413.2866645651852,886.7133354348148,0.7121464089636443,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T2,5x,S0b_StressOracle_new,1.0,4,1609.9086999662234,1609.9086999662234,0.0,0.0,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T2,5x,S1_CapRR,0.0,2,1687.96367,676.072821153866,623.927178846134,0.5994743055377099,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T2,5x,S4_GlobalCalib,0.0,3,1694.1730638425015,1148.747099670375,151.25290032962494,0.3219422949241459,4
K3_sev1.0_sco0.5,-0.405,3,1.0,0.5,City-B,T2,5x,S6_Q10,1.0,4,1539.3782650483918,1315.9335125049745,0.0,0.14515259674424016,4
