config_name,seed_id,mean,std,dist,persistence,tsr_routine_5x_S0a_RoutineOracle,ocr_routine_5x_S0a_RoutineOracle,nsel_routine_5x_S0a_RoutineOracle,tsr_routine_5x_S1_CapRR,ocr_routine_5x_S1_CapRR,nsel_routine_5x_S1_CapRR,tsr_routine_5x_S3_Lin4,ocr_routine_5x_S3_Lin4,nsel_routine_5x_S3_Lin4,tsr_routine_5x_S4_GlobalCalib,ocr_routine_5x_S4_GlobalCalib,nsel_routine_5x_S4_GlobalCalib,tsr_routine_5x_S6_Q10,ocr_routine_5x_S6_Q10,nsel_routine_5x_S6_Q10,tsr_routine_10x_S0a_RoutineOracle,ocr_routine_10x_S0a_RoutineOracle,nsel_routine_10x_S0a_RoutineOracle,tsr_routine_10x_S1_CapRR,ocr_routine_10x_S1_CapRR,nsel_routine_10x_S1_CapRR,tsr_routine_10x_S3_Lin4,ocr_routine_10x_S3_Lin4,nsel_routine_10x_S3_Lin4,tsr_routine_10x_S4_GlobalCalib,ocr_routine_10x_S4_GlobalCalib,nsel_routine_10x_S4_GlobalCalib,tsr_routine_10x_S6_Q10,ocr_routine_10x_S6_Q10,nsel_routine_10x_S6_Q10,tsr_cross_regime_5x_S0a_RoutineOracle,ocr_cross_regime_5x_S0a_RoutineOracle,nsel_cross_regime_5x_S0a_RoutineOracle,tsr_cross_regime_5x_S1_CapRR,ocr_cross_regime_5x_S1_CapRR,nsel_cross_regime_5x_S1_CapRR,tsr_cross_regime_5x_S3_Lin4,ocr_cross_regime_5x_S3_Lin4,nsel_cross_regime_5x_S3_Lin4,tsr_cross_regime_5x_S4_GlobalCalib,ocr_cross_regime_5x_S4_GlobalCalib,nsel_cross_regime_5x_S4_GlobalCalib,tsr_cross_regime_5x_S6_Q10,ocr_cross_regime_5x_S6_Q10,nsel_cross_regime_5x_S6_Q10,tsr_cross_regime_10x_S0a_RoutineOracle,ocr_cross_regime_10x_S0a_RoutineOracle,nsel_cross_regime_10x_S0a_RoutineOracle,tsr_cross_regime_10x_S1_CapRR,ocr_cross_regime_10x_S1_CapRR,nsel_cross_regime_10x_S1_CapRR,tsr_cross_regime_10x_S3_Lin4,ocr_cross_regime_10x_S3_Lin4,nsel_cross_regime_10x_S3_Lin4,tsr_cross_regime_10x_S4_GlobalCalib,ocr_cross_regime_10x_S4_GlobalCalib,nsel_cross_regime_10x_S4_GlobalCalib,tsr_cross_regime_10x_S6_Q10,ocr_cross_regime_10x_S6_Q10,nsel_cross_regime_10x_S6_Q10,M_routine_mean,rho_lin4,rho_caprr
mean_0.8,8,0.8,0.15,beta,none,100.0,0.0,2.066666666666667,73.33333333333333,0.19180666666666665,1.9333333333333333,93.33333333333333,0.04169333333333333,2.2666666666666666,100.0,0.027806666666666667,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.7333333333333334,33.33333333333333,0.17070666666666667,3.2666666666666666,93.33333333333333,0.01968,4.2,100.0,0.009319999999999998,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.4151533333333334,2.066666666666667,13.333333333333334,0.48334666666666665,1.9333333333333333,13.333333333333334,0.33318666666666663,2.2666666666666666,20.0,0.3556266666666667,2.2,73.33333333333333,0.09758000000000001,2.8666666666666667,0.0,0.42494,3.7333333333333334,0.0,0.47847333333333336,3.2666666666666666,6.666666666666667,0.3136533333333333,4.2,6.666666666666667,0.3488866666666667,4.066666666666666,33.33333333333333,0.10491333333333334,5.466666666666667,161.86,0.917,0.917
mean_0.8,9,0.8,0.15,beta,none,100.0,0.0,2.1333333333333333,66.66666666666666,0.18952,1.9333333333333333,93.33333333333333,0.024833333333333332,2.2666666666666666,86.66666666666667,0.046239999999999996,2.2,100.0,0.0,2.8666666666666667,100.0,0.0,3.8,26.666666666666668,0.18859333333333334,3.2666666666666666,93.33333333333333,0.023126666666666667,4.2,93.33333333333333,0.01762,4.066666666666666,100.0,0.0,5.466666666666667,6.666666666666667,0.44270666666666675,2.1333333333333333,6.666666666666667,0.5010666666666667,1.9333333333333333,20.0,0.33040666666666674,2.2666666666666666,20.0,0.37021333333333334,2.2,66.66666666666666,0.11136666666666666,2.8666666666666667,0.0,0.4299200000000001,3.8,0.0,0.48552666666666666,3.2666666666666666,6.666666666666667,0.3181266666666667,4.2,6.666666666666667,0.37074666666666667,4.066666666666666,13.333333333333334,0.13645333333333332,5.466666666666667,161.68,0.918,0.918
std_0.05,0,0.67,0.05,beta,none,100.0,0.0,2.466666666666667,20.0,0.3361466666666667,1.9333333333333333,93.33333333333333,0.016579999999999998,2.7333333333333334,86.66666666666667,0.022886666666666666,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.866666666666666,0.0,0.33568000000000003,3.2666666666666666,100.0,0.01938,5.133333333333334,100.0,0.008653333333333334,5.0,100.0,0.0,5.266666666666667,13.333333333333334,0.3613466666666667,2.466666666666667,0.0,0.5584266666666668,1.9333333333333333,26.666666666666668,0.3101266666666666,2.7333333333333334,6.666666666666667,0.33778,2.6,20.0,0.26668000000000003,2.8666666666666667,0.0,0.35788,4.866666666666666,0.0,0.5614733333333334,3.2666666666666666,6.666666666666667,0.31107333333333337,5.133333333333334,0.0,0.34086000000000005,5.0,0.0,0.2660666666666666,5.266666666666667,135.31,0.988,0.988
std_0.05,1,0.67,0.05,beta,none,100.0,0.0,2.6,33.33333333333333,0.31934,1.9333333333333333,93.33333333333333,0.017653333333333333,2.7333333333333334,100.0,0.008320000000000001,2.6,100.0,0.0,2.8,100.0,0.0,4.733333333333333,0.0,0.31874,3.2666666666666666,100.0,0.013946666666666668,5.133333333333334,100.0,0.011433333333333332,5.0,100.0,0.0,5.2,13.333333333333334,0.37863333333333327,2.6,0.0,0.5665733333333333,1.9333333333333333,6.666666666666667,0.32943333333333336,2.7333333333333334,20.0,0.3500266666666666,2.6,20.0,0.2812666666666666,2.8,0.0,0.36596666666666666,4.733333333333333,0.0,0.5665266666666666,3.2666666666666666,6.666666666666667,0.3174466666666667,5.133333333333334,0.0,0.3480799999999999,5.0,0.0,0.27814666666666665,5.2,135.36,0.988,0.988
std_0.05,2,0.67,0.05,beta,none,100.0,0.0,2.466666666666667,46.666666666666664,0.32376,1.9333333333333333,93.33333333333333,0.02749333333333333,2.7333333333333334,100.0,0.013786666666666668,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.666666666666667,6.666666666666667,0.3320266666666667,3.2666666666666666,93.33333333333333,0.016806666666666668,5.133333333333334,93.33333333333333,0.01152,5.0,100.0,0.0,5.2,0.0,0.3727866666666667,2.466666666666667,0.0,0.5664866666666666,1.9333333333333333,13.333333333333334,0.31270000000000003,2.7333333333333334,6.666666666666667,0.34681333333333336,2.6,13.333333333333334,0.27547999999999995,2.8666666666666667,0.0,0.36077999999999993,4.666666666666667,0.0,0.5629866666666667,3.2666666666666666,6.666666666666667,0.3176933333333333,5.133333333333334,0.0,0.3419,5.0,0.0,0.26761999999999997,5.2,135.35,0.988,0.988
std_0.05,3,0.67,0.05,beta,none,100.0,0.0,2.4,40.0,0.34561333333333333,1.9333333333333333,93.33333333333333,0.021693333333333335,2.7333333333333334,93.33333333333333,0.024266666666666662,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.8,0.0,0.3386666666666666,3.2666666666666666,100.0,0.00864,5.133333333333334,93.33333333333333,0.015173333333333332,5.0,100.0,0.0,5.2,6.666666666666667,0.37636,2.4,0.0,0.5625133333333333,1.9333333333333333,0.0,0.3304733333333333,2.7333333333333334,6.666666666666667,0.33952000000000004,2.6,6.666666666666667,0.2733,2.8666666666666667,0.0,0.36569333333333337,4.8,0.0,0.5656800000000001,3.2666666666666666,6.666666666666667,0.31555999999999995,5.133333333333334,0.0,0.34378,5.0,0.0,0.27374000000000004,5.2,135.33,0.988,0.988
std_0.05,4,0.67,0.05,beta,none,100.0,0.0,2.533333333333333,33.33333333333333,0.3398133333333334,1.9333333333333333,86.66666666666667,0.03720666666666667,2.7333333333333334,100.0,0.015953333333333333,2.6,100.0,0.0,2.8,100.0,0.0,5.0,0.0,0.33808666666666665,3.2666666666666666,100.0,0.02072,5.2,100.0,0.018453333333333332,5.0,100.0,0.0,5.2,6.666666666666667,0.35619333333333336,2.533333333333333,0.0,0.5705799999999999,1.9333333333333333,13.333333333333334,0.32059999999999994,2.7333333333333334,6.666666666666667,0.35024000000000005,2.6,20.0,0.28121333333333337,2.8,0.0,0.3588266666666666,5.0,0.0,0.5666066666666667,3.2666666666666666,6.666666666666667,0.31332,5.2,0.0,0.35266000000000003,5.0,0.0,0.2858266666666667,5.2,135.25,0.988,0.988
std_0.05,5,0.67,0.05,beta,none,100.0,0.0,2.533333333333333,33.33333333333333,0.34458,1.9333333333333333,93.33333333333333,0.02435333333333333,2.7333333333333334,93.33333333333333,0.021326666666666667,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.8,0.0,0.33787999999999996,3.2666666666666666,93.33333333333333,0.014213333333333333,5.2,86.66666666666667,0.01390666666666667,5.0,100.0,0.0,5.2,13.333333333333334,0.3683666666666667,2.533333333333333,0.0,0.5624933333333334,1.9333333333333333,13.333333333333334,0.3108,2.7333333333333334,20.0,0.34466666666666673,2.6,26.666666666666668,0.27362,2.8666666666666667,0.0,0.35861333333333334,4.8,0.0,0.5631066666666666,3.2666666666666666,6.666666666666667,0.3126,5.2,0.0,0.3391333333333334,5.0,0.0,0.2697866666666667,5.2,135.1,0.988,0.988
std_0.05,6,0.67,0.05,beta,none,100.0,0.0,2.533333333333333,40.0,0.3306533333333333,1.9333333333333333,93.33333333333333,0.023653333333333335,2.7333333333333334,100.0,0.01454,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.866666666666666,0.0,0.3275,3.2666666666666666,100.0,0.010733333333333334,5.133333333333334,93.33333333333333,0.00806,5.0,100.0,0.0,5.2,6.666666666666667,0.3536933333333333,2.533333333333333,0.0,0.5559933333333333,1.9333333333333333,6.666666666666667,0.3133066666666667,2.7333333333333334,6.666666666666667,0.33042000000000005,2.6,13.333333333333334,0.25833333333333336,2.8666666666666667,0.0,0.3555399999999999,4.866666666666666,0.0,0.5553000000000001,3.2666666666666666,6.666666666666667,0.30462666666666666,5.133333333333334,0.0,0.33653333333333335,5.0,0.0,0.26468,5.2,135.25,0.988,0.988
std_0.05,7,0.67,0.05,beta,none,100.0,0.0,2.6,26.666666666666668,0.33672,1.9333333333333333,93.33333333333333,0.02802,2.7333333333333334,93.33333333333333,0.02505333333333333,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,4.8,0.0,0.33230000000000004,3.2666666666666666,93.33333333333333,0.02168666666666667,5.133333333333334,93.33333333333333,0.012533333333333334,5.0,100.0,0.0,5.2,6.666666666666667,0.36888,2.6,0.0,0.5656266666666667,1.9333333333333333,20.0,0.2988800000000001,2.7333333333333334,6.666666666666667,0.34842666666666666,2.6,20.0,0.2776133333333333,2.8666666666666667,0.0,0.3590933333333333,4.8,0.0,0.5633933333333334,3.2666666666666666,6.666666666666667,0.3143866666666667,5.133333333333334,0.0,0.34372666666666674,5.0,0.0,0.27046,5.2,135.41,0.988,0.988
std_0.05,8,0.67,0.05,beta,none,100.0,0.0,2.533333333333333,40.0,0.3303266666666667,1.9333333333333333,93.33333333333333,0.02518,2.7333333333333334,93.33333333333333,0.02444666666666667,2.6,100.0,0.0,2.8666666666666667,100.0,0.0,5.0,0.0,0.3274266666666667,3.2666666666666666,100.0,0.01444,5.133333333333334,93.33333333333333,0.012946666666666667,5.0,100.0,0.0,5.2,6.666666666666667,0.37198666666666663,2.533333333333333,0.0,0.5706,1.9333333333333333,13.333333333333334,0.31906666666666667,2.7333333333333334,6.666666666666667,0.34818666666666664,2.6,13.333333333333334,0.2738666666666667,2.8666666666666667,0.0,0.3568733333333333,5.0,0.0,0.5662933333333334,3.2666666666666666,6.666666666666667,0.31658,5.133333333333334,0.0,0.34597999999999995,5.0,0.0,0.27534,5.2,135.13,0.988,0.988
std_0.05,9,0.67,0.05,beta,none,100.0,0.0,2.533333333333333,40.0,0.32358,1.9333333333333333,93.33333333333333,0.02817333333333333,2.7333333333333334,100.0,0.016926666666666666,2.6,100.0,7.999999999999999e-05,2.8666666666666667,100.0,0.0,4.866666666666666,0.0,0.33322666666666667,3.2666666666666666,100.0,0.015826666666666666,5.133333333333334,100.0,0.0152,5.0,100.0,0.0,5.2,6.666666666666667,0.3649866666666667,2.533333333333333,0.0,0.5714799999999999,1.9333333333333333,13.333333333333334,0.30765333333333333,2.7333333333333334,6.666666666666667,0.34678000000000003,2.6,13.333333333333334,0.2695333333333333,2.8666666666666667,0.0,0.3608133333333334,4.866666666666666,0.0,0.5635333333333333,3.2666666666666666,6.666666666666667,0.3131466666666667,5.133333333333334,0.0,0.3486133333333334,5.0,0.0,0.2754066666666667,5.2,135.44,0.988,0.988
std_0.1,0,0.67,0.1,beta,none,100.0,0.0,2.466666666666667,46.666666666666664,0.34844,1.9333333333333333,93.33333333333333,0.039066666666666666,2.7333333333333334,93.33333333333333,0.04664666666666666,2.6,100.0,0.006146666666666667,3.1333333333333333,100.0,0.0,4.666666666666667,0.0,0.34525999999999996,3.2666666666666666,86.66666666666667,0.02814666666666666,5.2,73.33333333333333,0.042806666666666666,5.0,100.0,0.0,6.133333333333334,6.666666666666667,0.39254666666666665,2.466666666666667,0.0,0.5539266666666667,1.9333333333333333,26.666666666666668,0.3061533333333334,2.7333333333333334,20.0,0.32834666666666673,2.6,60.0,0.16907999999999995,3.1333333333333333,0.0,0.38193333333333335,4.666666666666667,0.0,0.5597666666666665,3.2666666666666666,6.666666666666667,0.31051333333333336,5.2,0.0,0.33454666666666666,5.0,13.333333333333334,0.17600000000000002,6.133333333333334,135.12,0.951,0.951
