seed_id,city,task_id,strategy,req_level,k,topk_overlap,capacity_regret,cap_strat,cap_oracle
2,City-A,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.011602376006710657,1255.3855514340626,1270.121984269952
2,City-A,T3,S4_GlobalCalib,10x,6,0.6666666666666666,0.12165007921322357,2077.8560987590963,2365.6358924674005
2,City-A,T4,S1_CapRR,1x,1,0.0,0.33052530128538116,347.3439516337223,518.8305880724356
2,City-A,T4,S1_CapRR,2x,1,0.0,0.33052530128538116,347.3439516337223,518.8305880724356
2,City-A,T4,S1_CapRR,5x,2,0.5,0.155830373636758,866.1745397061579,1026.0669332983646
2,City-A,T4,S1_CapRR,10x,3,0.3333333333333333,0.11955232316779463,1247.892708912194,1417.3388626590877
2,City-A,T4,S4_GlobalCalib,1x,1,0.0,0.33052530128538116,347.3439516337223,518.8305880724356
2,City-A,T4,S4_GlobalCalib,2x,1,0.0,0.33052530128538116,347.3439516337223,518.8305880724356
2,City-A,T4,S4_GlobalCalib,5x,2,0.5,0.155830373636758,866.1745397061579,1026.0669332983646
2,City-A,T4,S4_GlobalCalib,10x,4,0.75,0.0244172235504172,1755.129054138123,1799.0570318651237
2,City-A,T5,S1_CapRR,1x,1,1.0,0.0,480.3535957833623,480.3535957833623
2,City-A,T5,S1_CapRR,2x,1,1.0,0.0,480.3535957833623,480.3535957833623
2,City-A,T5,S1_CapRR,5x,2,0.5,0.1811862781015532,727.0263003580499,887.9019499971437
2,City-A,T5,S1_CapRR,10x,3,0.3333333333333333,0.2754422954491056,933.9581831363491,1289.00455722191
2,City-A,T5,S4_GlobalCalib,1x,1,1.0,0.0,480.3535957833623,480.3535957833623
2,City-A,T5,S4_GlobalCalib,2x,1,1.0,0.0,480.3535957833623,480.3535957833623
2,City-A,T5,S4_GlobalCalib,5x,3,0.3333333333333333,0.2754422954491056,933.9581831363491,1289.00455722191
2,City-A,T5,S4_GlobalCalib,10x,5,0.4,0.22226077757174356,1553.6223425378448,1997.6134644297956
2,City-B,T1,S1_CapRR,1x,1,0.0,0.5168949393782362,346.34399791134206,716.9123781597151
2,City-B,T1,S1_CapRR,2x,1,0.0,0.5168949393782362,346.34399791134206,716.9123781597151
2,City-B,T1,S1_CapRR,5x,2,0.0,0.36352872960446836,839.5937485739742,1319.1384868828613
2,City-B,T1,S1_CapRR,10x,3,0.3333333333333333,0.14535828910190562,1556.5061267336894,1821.238194772925
2,City-B,T1,S4_GlobalCalib,1x,1,0.0,0.5168949393782362,346.34399791134206,716.9123781597151
2,City-B,T1,S4_GlobalCalib,2x,1,0.0,0.5168949393782362,346.34399791134206,716.9123781597151
2,City-B,T1,S4_GlobalCalib,5x,2,0.0,0.36352872960446836,839.5937485739742,1319.1384868828613
2,City-B,T1,S4_GlobalCalib,10x,4,0.5,0.23205442911310015,1777.4007665683569,2314.4879454355573
2,City-B,T2,S1_CapRR,1x,1,0.0,0.0012843186884480273,693.7787964281557,694.6709753441125
2,City-B,T2,S1_CapRR,2x,1,0.0,0.0012843186884480273,693.7787964281557,694.6709753441125
2,City-B,T2,S1_CapRR,5x,2,0.5,0.1868312104253087,1129.0440202973118,1388.4497717722684
2,City-B,T2,S1_CapRR,10x,4,0.75,0.03587198996528951,2365.1113547328996,2453.1092656956944
2,City-B,T2,S4_GlobalCalib,1x,1,0.0,0.0012843186884480273,693.7787964281557,694.6709753441125
2,City-B,T2,S4_GlobalCalib,2x,1,0.0,0.0012843186884480273,693.7787964281557,694.6709753441125
2,City-B,T2,S4_GlobalCalib,5x,3,0.6666666666666666,0.05499460994582894,1823.7149956414246,1929.8461308637434
2,City-B,T2,S4_GlobalCalib,10x,5,0.8,0.025989634989884602,2888.37448956485,2965.4453313080026
2,City-B,T3,S1_CapRR,1x,1,0.0,0.0787288384885454,588.1351314338942,638.3952477889233
2,City-B,T3,S1_CapRR,2x,1,0.0,0.0787288384885454,588.1351314338942,638.3952477889233
2,City-B,T3,S1_CapRR,5x,2,0.5,0.09694793633618859,1107.6207901035225,1226.5303792228174
2,City-B,T3,S1_CapRR,10x,3,1.0,0.0,1746.0160378924456,1746.0160378924456
2,City-B,T3,S4_GlobalCalib,1x,1,0.0,0.0787288384885454,588.1351314338942,638.3952477889233
2,City-B,T3,S4_GlobalCalib,2x,1,0.0,0.0787288384885454,588.1351314338942,638.3952477889233
2,City-B,T3,S4_GlobalCalib,5x,3,1.0,0.0,1746.0160378924456,1746.0160378924456
2,City-B,T3,S4_GlobalCalib,10x,5,0.8,0.0268237609518982,2675.8050980322723,2749.5586006596013
2,City-B,T4,S1_CapRR,1x,1,0.0,0.43140705276837,371.0902299429056,652.6465580511906
2,City-B,T4,S1_CapRR,2x,1,0.0,0.43140705276837,371.0902299429056,652.6465580511906
2,City-B,T4,S1_CapRR,5x,1,0.0,0.43140705276837,371.0902299429056,652.6465580511906
2,City-B,T4,S1_CapRR,10x,2,0.0,0.24473797163350863,911.6671917185668,1207.087285574722
2,City-B,T4,S4_GlobalCalib,1x,1,0.0,0.43140705276837,371.0902299429056,652.6465580511906
2,City-B,T4,S4_GlobalCalib,2x,1,0.0,0.43140705276837,371.0902299429056,652.6465580511906
2,City-B,T4,S4_GlobalCalib,5x,2,0.0,0.24473797163350863,911.6671917185668,1207.087285574722
2,City-B,T4,S4_GlobalCalib,10x,3,0.0,0.2737663574696926,1273.6031336481683,1753.7099069257424
2,City-B,T5,S1_CapRR,1x,1,0.0,0.1817990022365713,473.3942610017392,578.5794227772557
2,City-B,T5,S1_CapRR,2x,1,0.0,0.1817990022365713,473.3942610017392,578.5794227772557
2,City-B,T5,S1_CapRR,5x,2,0.5,0.09601220030394886,990.354378434252,1095.5395402097683
2,City-B,T5,S1_CapRR,10x,3,0.6666666666666666,0.018830869356412983,1568.9338012115077,1599.0452127069907
2,City-B,T5,S4_GlobalCalib,1x,1,0.0,0.1817990022365713,473.3942610017392,578.5794227772557
2,City-B,T5,S4_GlobalCalib,2x,1,0.0,0.1817990022365713,473.3942610017392,578.5794227772557
2,City-B,T5,S4_GlobalCalib,5x,2,0.5,0.09601220030394886,990.354378434252,1095.5395402097683
2,City-B,T5,S4_GlobalCalib,10x,4,1.0,0.0,2072.43947370873,2072.43947370873
2,City-C,T1,S1_CapRR,1x,1,0.0,0.14057612366115768,477.3377563363552,555.415982122606
2,City-C,T1,S1_CapRR,2x,1,0.0,0.14057612366115768,477.3377563363552,555.415982122606
2,City-C,T1,S1_CapRR,5x,2,0.5,0.04303901670179455,1032.7537384589612,1079.2015102847065
2,City-C,T1,S1_CapRR,10x,3,0.6666666666666666,0.015483007314025743,1556.5392666210616,1581.01818270753
2,City-C,T1,S4_GlobalCalib,1x,1,0.0,0.14057612366115768,477.3377563363552,555.415982122606
2,City-C,T1,S4_GlobalCalib,2x,1,0.0,0.14057612366115768,477.3377563363552,555.415982122606
2,City-C,T1,S4_GlobalCalib,5x,2,0.5,0.04303901670179455,1032.7537384589612,1079.2015102847065
2,City-C,T1,S4_GlobalCalib,10x,5,0.6,0.17675878303954884,2106.815445003718,2559.1714816982135
2,City-C,T2,S1_CapRR,1x,1,0.0,0.2063039923526624,527.1565611161658,664.1794289462987
2,City-C,T2,S1_CapRR,2x,1,0.0,0.2063039923526624,527.1565611161658,664.1794289462987
2,City-C,T2,S1_CapRR,5x,2,1.0,0.0,1191.3359900624646,1191.3359900624646
2,City-C,T2,S1_CapRR,10x,4,0.75,0.0568448365994918,2076.0815167599235,2201.208875615646
2,City-C,T2,S4_GlobalCalib,1x,1,0.0,0.2063039923526624,527.1565611161658,664.1794289462987
2,City-C,T2,S4_GlobalCalib,2x,2,1.0,0.0,1191.3359900624646,1191.3359900624646
2,City-C,T2,S4_GlobalCalib,5x,3,1.0,0.0,1712.316253944337,1712.316253944337
2,City-C,T2,S4_GlobalCalib,10x,7,0.5714285714285714,0.033635724882896234,3295.9098296463962,3410.628801697992
2,City-C,T3,S1_CapRR,1x,1,1.0,0.0,461.8587480527127,461.8587480527127
2,City-C,T3,S1_CapRR,2x,1,1.0,0.0,461.8587480527127,461.8587480527127
2,City-C,T3,S1_CapRR,5x,2,1.0,0.0,918.9196245428416,918.9196245428416
2,City-C,T3,S1_CapRR,10x,4,0.5,0.10744819322743582,1532.1676350700382,1716.6147930508396
2,City-C,T3,S4_GlobalCalib,1x,1,1.0,0.0,461.8587480527127,461.8587480527127
2,City-C,T3,S4_GlobalCalib,2x,1,1.0,0.0,461.8587480527127,461.8587480527127
2,City-C,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.12662962508909725,1155.2063200585858,1322.6992273197206
2,City-C,T3,S4_GlobalCalib,10x,6,0.5,0.09106597230809632,2248.6596490730217,2473.9525428299153
2,City-C,T4,S1_CapRR,1x,1,0.0,0.1370894835872406,419.2484092798134,485.85386468887657
2,City-C,T4,S1_CapRR,2x,1,0.0,0.1370894835872406,419.2484092798134,485.85386468887657
2,City-C,T4,S1_CapRR,5x,1,0.0,0.1370894835872406,419.2484092798134,485.85386468887657
2,City-C,T4,S1_CapRR,10x,2,0.5,0.022074090337736774,905.10227396869,925.5325633833307
2,City-C,T4,S4_GlobalCalib,1x,1,0.0,0.1370894835872406,419.2484092798134,485.85386468887657
2,City-C,T4,S4_GlobalCalib,2x,1,0.0,0.1370894835872406,419.2484092798134,485.85386468887657
2,City-C,T4,S4_GlobalCalib,5x,2,0.5,0.022074090337736774,905.10227396869,925.5325633833307
2,City-C,T4,S4_GlobalCalib,10x,4,0.25,0.06641517615590575,1663.9106384102279,1782.2811552987453
2,City-C,T5,S1_CapRR,1x,1,0.0,0.011510234316687629,456.4813276564487,461.7967160650341
2,City-C,T5,S1_CapRR,2x,1,0.0,0.011510234316687629,456.4813276564487,461.7967160650341
2,City-C,T5,S1_CapRR,5x,2,0.5,0.04262192356452399,879.1392671310052,918.2780437214828
2,City-C,T5,S1_CapRR,10x,3,0.6666666666666666,0.03476676279509827,1294.3159799448508,1340.9359831960394
2,City-C,T5,S4_GlobalCalib,1x,1,0.0,0.011510234316687629,456.4813276564487,461.7967160650341
2,City-C,T5,S4_GlobalCalib,2x,1,0.0,0.011510234316687629,456.4813276564487,461.7967160650341
2,City-C,T5,S4_GlobalCalib,5x,2,0.5,0.04262192356452399,879.1392671310052,918.2780437214828
2,City-C,T5,S4_GlobalCalib,10x,5,0.8,0.03730400606402229,2070.547926479595,2150.7806613115426
3,City-A,T1,S1_CapRR,1x,1,0.0,0.27337849708974493,349.6383107041417,481.183545083341
3,City-A,T1,S1_CapRR,2x,1,0.0,0.27337849708974493,349.6383107041417,481.183545083341
3,City-A,T1,S1_CapRR,5x,2,0.5,0.12969413205091673,830.8218557874827,954.6320280999064
3,City-A,T1,S1_CapRR,10x,3,0.6666666666666666,0.08736892502851679,1293.286035200862,1417.0962075132857
3,City-A,T1,S4_GlobalCalib,1x,1,0.0,0.27337849708974493,349.6383107041417,481.183545083341
3,City-A,T1,S4_GlobalCalib,2x,1,0.0,0.27337849708974493,349.6383107041417,481.183545083341
3,City-A,T1,S4_GlobalCalib,5x,3,0.6666666666666666,0.08736892502851679,1293.286035200862,1417.0962075132857
3,City-A,T1,S4_GlobalCalib,10x,5,0.8,0.033512226998438255,2197.253792394444,2273.4418931866753
3,City-A,T2,S1_CapRR,1x,1,0.0,0.3721545071540894,280.2642018069964,446.3904017795991
3,City-A,T2,S1_CapRR,2x,1,0.0,0.3721545071540894,280.2642018069964,446.3904017795991
3,City-A,T2,S1_CapRR,5x,3,0.0,0.26827958356031834,887.6334354119806,1213.0773113191538
3,City-A,T2,S1_CapRR,10x,5,0.0,0.2763684338522576,1382.991493686941,1911.1818201205701
3,City-A,T2,S4_GlobalCalib,1x,1,0.0,0.3721545071540894,280.2642018069964,446.3904017795991
3,City-A,T2,S4_GlobalCalib,2x,2,0.0,0.3143353237645987,570.463803464937,831.9865719159292
3,City-A,T2,S4_GlobalCalib,5x,4,0.0,0.292730952941346,1106.1137562260537,1563.9221889125363
3,City-A,T2,S4_GlobalCalib,10x,7,0.0,0.27616408827423156,1870.3525238847242,2583.945468283596
3,City-A,T3,S1_CapRR,1x,1,1.0,0.0,459.12615406037753,459.12615406037753
3,City-A,T3,S1_CapRR,2x,1,1.0,0.0,459.12615406037753,459.12615406037753
3,City-A,T3,S1_CapRR,5x,2,0.5,0.2669353827349108,657.5094282208001,896.9324296046784
3,City-A,T3,S1_CapRR,10x,4,0.5,0.18301162434492624,1359.2524162725394,1663.7353195908938
3,City-A,T3,S4_GlobalCalib,1x,1,1.0,0.0,459.12615406037753,459.12615406037753
3,City-A,T3,S4_GlobalCalib,2x,2,0.5,0.2669353827349108,657.5094282208001,896.9324296046784
3,City-A,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.15363874155242374,1095.315703765101,1294.1467875953647
3,City-A,T3,S4_GlobalCalib,10x,6,0.6666666666666666,0.10932803484852349,2121.3489330669054,2381.739872890383
3,City-A,T4,S1_CapRR,1x,1,0.0,0.2026827675171966,378.1347376400983,474.2588297792171
3,City-A,T4,S1_CapRR,2x,1,0.0,0.2026827675171966,378.1347376400983,474.2588297792171
3,City-A,T4,S1_CapRR,5x,2,0.5,0.10536819804646325,816.1444473373916,912.2685394765103
3,City-A,T4,S1_CapRR,10x,3,0.6666666666666666,0.03927400431149919,1290.4032771166087,1343.1543259031373
3,City-A,T4,S4_GlobalCalib,1x,1,0.0,0.2026827675171966,378.1347376400983,474.2588297792171
3,City-A,T4,S4_GlobalCalib,2x,1,0.0,0.2026827675171966,378.1347376400983,474.2588297792171
3,City-A,T4,S4_GlobalCalib,5x,2,0.5,0.10536819804646325,816.1444473373916,912.2685394765103
3,City-A,T4,S4_GlobalCalib,10x,4,0.75,0.029877524305595093,1712.8252502058897,1765.5762989924183
3,City-A,T5,S1_CapRR,1x,1,0.0,0.07997371061989489,405.51502482274446,440.7646058635696
3,City-A,T5,S1_CapRR,2x,1,0.0,0.07997371061989489,405.51502482274446,440.7646058635696
3,City-A,T5,S1_CapRR,5x,2,0.5,0.04148001919616351,814.5470613890188,849.796642429844
3,City-A,T5,S1_CapRR,10x,3,1.0,0.0,1255.3116672525884,1255.3116672525884
3,City-A,T5,S4_GlobalCalib,1x,1,0.0,0.07997371061989489,405.51502482274446,440.7646058635696
3,City-A,T5,S4_GlobalCalib,2x,1,0.0,0.07997371061989489,405.51502482274446,440.7646058635696
3,City-A,T5,S4_GlobalCalib,5x,3,1.0,0.0,1255.3116672525884,1255.3116672525884
3,City-A,T5,S4_GlobalCalib,10x,5,0.6,0.1598596602311959,1720.1405763174691,2047.4443314920813
3,City-B,T1,S1_CapRR,1x,1,0.0,0.34525990906957116,403.1760139147975,615.7802454739832
3,City-B,T1,S1_CapRR,2x,1,0.0,0.34525990906957116,403.1760139147975,615.7802454739832
3,City-B,T1,S1_CapRR,5x,2,0.0,0.2898434665337404,849.0758273447341,1195.6178494907485
3,City-B,T1,S1_CapRR,10x,3,0.0,0.26536050429423996,1238.6312589378542,1686.0395693099986
3,City-B,T1,S4_GlobalCalib,1x,1,0.0,0.34525990906957116,403.1760139147975,615.7802454739832
3,City-B,T1,S4_GlobalCalib,2x,1,0.0,0.34525990906957116,403.1760139147975,615.7802454739832
3,City-B,T1,S4_GlobalCalib,5x,2,0.0,0.2898434665337404,849.0758273447341,1195.6178494907485
3,City-B,T1,S4_GlobalCalib,10x,4,0.25,0.1364909655849782,1854.4115044118375,2147.529939473182
3,City-B,T2,S1_CapRR,1x,1,0.0,0.17412342050549634,532.4815495281938,644.7471241454881
3,City-B,T2,S1_CapRR,2x,1,0.0,0.17412342050549634,532.4815495281938,644.7471241454881
3,City-B,T2,S1_CapRR,5x,2,0.5,0.013286733793557381,1177.228673673682,1193.0808209356528
3,City-B,T2,S1_CapRR,10x,4,1.0,0.0,2231.5569665205867,2231.5569665205867
3,City-B,T2,S4_GlobalCalib,1x,1,0.0,0.17412342050549634,532.4815495281938,644.7471241454881
3,City-B,T2,S4_GlobalCalib,2x,1,0.0,0.17412342050549634,532.4815495281938,644.7471241454881
3,City-B,T2,S4_GlobalCalib,5x,3,1.0,0.0,1725.5623704638465,1725.5623704638465
3,City-B,T2,S4_GlobalCalib,10x,5,1.0,0.0,2736.389523149325,2736.389523149325
3,City-B,T3,S1_CapRR,1x,1,0.0,0.1966452644906691,515.6887243520259,641.9190695690326
3,City-B,T3,S1_CapRR,2x,1,0.0,0.1966452644906691,515.6887243520259,641.9190695690326
3,City-B,T3,S1_CapRR,5x,2,0.5,0.09038210844927552,1157.6077939210586,1272.630853761637
3,City-B,T3,S1_CapRR,10x,3,0.6666666666666666,0.16798437798914434,1487.9098261384302,1788.3195781136628
3,City-B,T3,S4_GlobalCalib,1x,1,0.0,0.1966452644906691,515.6887243520259,641.9190695690326
3,City-B,T3,S4_GlobalCalib,2x,1,0.0,0.1966452644906691,515.6887243520259,641.9190695690326
3,City-B,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.16798437798914434,1487.9098261384302,1788.3195781136628
3,City-B,T3,S4_GlobalCalib,10x,5,0.8,0.03458954125942926,2572.0208786971,2664.173414955995
3,City-B,T4,S1_CapRR,1x,1,0.0,0.15301360769735306,553.1988284822952,653.1377995086195
3,City-B,T4,S1_CapRR,2x,1,0.0,0.15301360769735306,553.1988284822952,653.1377995086195
3,City-B,T4,S1_CapRR,5x,1,0.0,0.15301360769735306,553.1988284822952,653.1377995086195
3,City-B,T4,S1_CapRR,10x,2,0.0,0.16914778801514474,1048.8866906516357,1262.422697468554
3,City-B,T4,S4_GlobalCalib,1x,1,0.0,0.15301360769735306,553.1988284822952,653.1377995086195
3,City-B,T4,S4_GlobalCalib,2x,1,0.0,0.15301360769735306,553.1988284822952,653.1377995086195
3,City-B,T4,S4_GlobalCalib,5x,2,0.0,0.16914778801514474,1048.8866906516357,1262.422697468554
3,City-B,T4,S4_GlobalCalib,10x,3,0.3333333333333333,0.11587219682343941,1629.3220097812696,1842.858016598188
3,City-B,T5,S1_CapRR,1x,1,0.0,0.2078365028049728,431.19764473743487,544.3291015860528
3,City-B,T5,S1_CapRR,2x,1,0.0,0.2078365028049728,431.19764473743487,544.3291015860528
3,City-B,T5,S1_CapRR,5x,2,0.5,0.10474755284340964,966.9076827553557,1080.0391396039736
3,City-B,T5,S1_CapRR,10x,3,0.6666666666666666,0.04415390904054706,1511.2367843414086,1581.0461523407698
3,City-B,T5,S4_GlobalCalib,1x,1,0.0,0.2078365028049728,431.19764473743487,544.3291015860528
3,City-B,T5,S4_GlobalCalib,2x,1,0.0,0.2078365028049728,431.19764473743487,544.3291015860528
3,City-B,T5,S4_GlobalCalib,5x,2,0.5,0.10474755284340964,966.9076827553557,1080.0391396039736
3,City-B,T5,S4_GlobalCalib,10x,4,0.75,0.0339046838640672,1989.179539823679,2058.9889078230403
3,City-C,T1,S1_CapRR,1x,1,0.0,0.20643967316895973,432.45454035427485,544.9548392637203
3,City-C,T1,S1_CapRR,2x,1,0.0,0.20643967316895973,432.45454035427485,544.9548392637203
3,City-C,T1,S1_CapRR,5x,2,0.5,0.03434527294936929,977.4093796179951,1012.1727282413522
3,City-C,T1,S1_CapRR,10x,3,0.3333333333333333,0.05153655318191186,1376.6651678271269,1451.4688704615585
3,City-C,T1,S4_GlobalCalib,1x,1,0.0,0.20643967316895973,432.45454035427485,544.9548392637203
3,City-C,T1,S4_GlobalCalib,2x,1,0.0,0.20643967316895973,432.45454035427485,544.9548392637203
3,City-C,T1,S4_GlobalCalib,5x,2,0.5,0.03434527294936929,977.4093796179951,1012.1727282413522
3,City-C,T1,S4_GlobalCalib,10x,5,0.6,0.04340873783391219,2220.188789327208,2320.9377684465285
3,City-C,T2,S1_CapRR,1x,1,0.0,0.019296284236299477,508.6296210659826,518.6373956683736
3,City-C,T2,S1_CapRR,2x,1,0.0,0.019296284236299477,508.6296210659826,518.6373956683736
3,City-C,T2,S1_CapRR,5x,2,1.0,0.0,1027.2670167343563,1027.2670167343563
3,City-C,T2,S1_CapRR,10x,4,0.75,0.018634294180757016,1902.3639274905804,1938.4862505486567
3,City-C,T2,S4_GlobalCalib,1x,1,0.0,0.019296284236299477,508.6296210659826,518.6373956683736
3,City-C,T2,S4_GlobalCalib,2x,2,1.0,0.0,1027.2670167343563,1027.2670167343563
3,City-C,T2,S4_GlobalCalib,5x,3,1.0,0.0,1487.4058925642735,1487.4058925642735
3,City-C,T2,S4_GlobalCalib,10x,7,0.5714285714285714,0.04357489666659631,3021.6714721585618,3159.33935822806
3,City-C,T3,S1_CapRR,1x,1,1.0,0.0,489.8015255996832,489.8015255996832
3,City-C,T3,S1_CapRR,2x,1,1.0,0.0,489.8015255996832,489.8015255996832
3,City-C,T3,S1_CapRR,5x,2,1.0,0.0,935.130862417583,935.130862417583
3,City-C,T3,S1_CapRR,10x,4,0.5,0.18328606722355956,1414.8982785088185,1732.428236774209
3,City-C,T3,S4_GlobalCalib,1x,1,1.0,0.0,489.8015255996832,489.8015255996832
3,City-C,T3,S4_GlobalCalib,2x,1,1.0,0.0,489.8015255996832,489.8015255996832
3,City-C,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.1428026798965627,1170.0976552410164,1365.0271971216869
3,City-C,T3,S4_GlobalCalib,10x,6,0.5,0.14557250952405776,2089.200701126395,2445.1468666611445
3,City-C,T4,S1_CapRR,1x,1,0.0,0.19536271651220416,347.8984085321814,432.36675166750223
3,City-C,T4,S1_CapRR,2x,1,0.0,0.19536271651220416,347.8984085321814,432.36675166750223
3,City-C,T4,S1_CapRR,5x,1,0.0,0.19536271651220416,347.8984085321814,432.36675166750223
3,City-C,T4,S1_CapRR,10x,2,0.0,0.2856580948094324,609.5721020556515,853.3338134391454
3,City-C,T4,S4_GlobalCalib,1x,1,0.0,0.19536271651220416,347.8984085321814,432.36675166750223
3,City-C,T4,S4_GlobalCalib,2x,1,0.0,0.19536271651220416,347.8984085321814,432.36675166750223
3,City-C,T4,S4_GlobalCalib,5x,2,0.0,0.2856580948094324,609.5721020556515,853.3338134391454
3,City-C,T4,S4_GlobalCalib,10x,4,0.0,0.21027600519179845,1306.1782706289746,1653.9680688646204
3,City-C,T5,S1_CapRR,1x,1,0.0,0.2845100230450639,355.23580870765426,496.4930609084244
3,City-C,T5,S1_CapRR,2x,1,0.0,0.2845100230450639,355.23580870765426,496.4930609084244
3,City-C,T5,S1_CapRR,5x,2,0.5,0.09416126741299913,851.7288696160787,940.2654567260677
3,City-C,T5,S1_CapRR,10x,3,0.3333333333333333,0.1751005985764965,1096.3290787767655,1329.045792595878
3,City-C,T5,S4_GlobalCalib,1x,1,0.0,0.2845100230450639,355.23580870765426,496.4930609084244
3,City-C,T5,S4_GlobalCalib,2x,1,0.0,0.2845100230450639,355.23580870765426,496.4930609084244
3,City-C,T5,S4_GlobalCalib,5x,2,0.5,0.09416126741299913,851.7288696160787,940.2654567260677
3,City-C,T5,S4_GlobalCalib,10x,5,0.4,0.1439950668498623,1759.7948550686224,2055.823263298841
4,City-A,T1,S1_CapRR,1x,1,1.0,0.0,561.6516484509618,561.6516484509618
4,City-A,T1,S1_CapRR,2x,1,1.0,0.0,561.6516484509618,561.6516484509618
4,City-A,T1,S1_CapRR,5x,2,1.0,0.0,1084.0386120319624,1084.0386120319624
4,City-A,T1,S1_CapRR,10x,3,0.6666666666666666,0.029185394831527045,1537.5030773748153,1583.7247082907252
4,City-A,T1,S4_GlobalCalib,1x,1,1.0,0.0,561.6516484509618,561.6516484509618
4,City-A,T1,S4_GlobalCalib,2x,1,1.0,0.0,561.6516484509618,561.6516484509618
4,City-A,T1,S4_GlobalCalib,5x,3,0.6666666666666666,0.029185394831527045,1537.5030773748153,1583.7247082907252
4,City-A,T1,S4_GlobalCalib,10x,5,0.6,0.09235772095573369,2259.5070646089644,2489.4246519545027
4,City-A,T2,S1_CapRR,1x,1,0.0,0.15124017584247795,400.1439830692521,471.4454804295603
4,City-A,T2,S1_CapRR,2x,1,0.0,0.15124017584247795,400.1439830692521,471.4454804295603
4,City-A,T2,S1_CapRR,5x,3,0.3333333333333333,0.04337589150775467,1315.9112526048293,1375.5781826143434
4,City-A,T2,S1_CapRR,10x,5,0.8,0.07114607394518757,2062.0965434205837,2220.043954789612
4,City-A,T2,S4_GlobalCalib,1x,1,0.0,0.15124017584247795,400.1439830692521,471.4454804295603
4,City-A,T2,S4_GlobalCalib,2x,2,0.0,0.09182104747008601,844.465772175269,929.8451255920882
4,City-A,T2,S4_GlobalCalib,5x,4,0.75,0.02505031851278472,1774.3108977673573,1819.8999717203603
4,City-A,T2,S4_GlobalCalib,10x,7,0.8571428571428571,0.03478605285553149,2891.9602868580632,2996.185763181071
4,City-A,T3,S1_CapRR,1x,1,1.0,0.0,434.60499259939695,434.60499259939695
4,City-A,T3,S1_CapRR,2x,1,1.0,0.0,434.60499259939695,434.60499259939695
4,City-A,T3,S1_CapRR,5x,2,0.5,0.2084767600920372,677.9645265014781,856.5314223500384
4,City-A,T3,S1_CapRR,10x,4,0.5,0.18288491987436295,1354.1539019118345,1657.237682730839
4,City-A,T3,S4_GlobalCalib,1x,1,1.0,0.0,434.60499259939695,434.60499259939695
4,City-A,T3,S4_GlobalCalib,2x,1,1.0,0.0,434.60499259939695,434.60499259939695
4,City-A,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.1374373015908854,1099.8909562521196,1275.1431962925435
4,City-A,T3,S4_GlobalCalib,10x,6,0.3333333333333333,0.2621231176399573,1753.6340755229094,2376.5944122196174
4,City-A,T4,S1_CapRR,1x,1,0.0,0.15783138824792353,450.0593099082957,534.4052291048664
4,City-A,T4,S1_CapRR,2x,1,0.0,0.15783138824792353,450.0593099082957,534.4052291048664
4,City-A,T4,S1_CapRR,5x,2,0.0,0.1334976728795798,861.6516291249015,994.4019792634157
4,City-A,T4,S1_CapRR,10x,3,0.3333333333333333,0.10997234902962605,1285.6104881191363,1444.4612891717113
4,City-A,T4,S4_GlobalCalib,1x,1,0.0,0.15783138824792353,450.0593099082957,534.4052291048664
4,City-A,T4,S4_GlobalCalib,2x,1,0.0,0.15783138824792353,450.0593099082957,534.4052291048664
4,City-A,T4,S4_GlobalCalib,5x,2,0.0,0.1334976728795798,861.6516291249015,994.4019792634157
4,City-A,T4,S4_GlobalCalib,10x,4,0.75,0.025906609383043455,1820.0157172240029,1868.420148165946
4,City-A,T5,S1_CapRR,1x,1,1.0,0.0,470.472584733292,470.472584733292
4,City-A,T5,S1_CapRR,2x,1,1.0,0.0,470.472584733292,470.472584733292
4,City-A,T5,S1_CapRR,5x,2,0.5,0.005430526355031273,854.326559683821,858.9913347660113
4,City-A,T5,S1_CapRR,10x,3,0.6666666666666666,0.03758858052635827,1196.1285187104534,1242.8453097165402
4,City-A,T5,S4_GlobalCalib,1x,1,1.0,0.0,470.472584733292,470.472584733292
4,City-A,T5,S4_GlobalCalib,2x,1,1.0,0.0,470.472584733292,470.472584733292
4,City-A,T5,S4_GlobalCalib,5x,3,0.6666666666666666,0.03758858052635827,1196.1285187104534,1242.8453097165402
4,City-A,T5,S4_GlobalCalib,10x,5,0.6,0.025109642991671732,1890.7278398691587,1939.4261377979828
4,City-B,T1,S1_CapRR,1x,1,0.0,0.2399908158494215,547.5850365916675,720.4979203029947
4,City-B,T1,S1_CapRR,2x,1,0.0,0.2399908158494215,547.5850365916675,720.4979203029947
4,City-B,T1,S1_CapRR,5x,2,0.0,0.14512577592123654,1124.7254828293615,1315.661943183978
4,City-B,T1,S1_CapRR,10x,3,0.6666666666666666,0.025136795343888685,1845.223403132356,1892.8023894216722
4,City-B,T1,S4_GlobalCalib,1x,1,0.0,0.2399908158494215,547.5850365916675,720.4979203029947
4,City-B,T1,S4_GlobalCalib,2x,1,0.0,0.2399908158494215,547.5850365916675,720.4979203029947
